06,07/12/2057,$4820.67
09,05/26/1919,$798.28
30,09/19/1975,$3882.89
56,07/02/1931,$1895.26
51,11/26/2023,$2541.85
34,10/29/1920,$7523.12
94,06/11/2037,$4246.63
93,01/22/1912,$7872.58
49,09/05/2064,$9939.05
87,03/18/1932,$4421.10
51,10/16/2032,$5123.03
24,08/20/2036,$2794.53
97,04/08/2070,$4450.60
99,05/21/1904,$750.19
24,03/21/1971,$2849.66
68,06/16/1939,$879.23
37,12/02/2041,$4283.80
58,11/11/2056,$9104.17
92,02/04/2013,$7471.73
76,05/02/2037,$6529.27
96,12/07/1953,$1916.00
39,04/23/1920,$3309.38
99,06/29/1995,$3812.91
97,02/28/2063,$7885.75
07,08/27/1978,$564.82
26,08/23/1950,$8296.71
79,12/19/2040,$858.84
75,04/14/1932,$1498.89
92,07/14/1925,$119.34
56,07/07/1900,$662.40
93,10/12/2057,$8075.79
71,05/12/1989,$969.62
69,09/08/2006,$8751.33
64,04/26/1921,$7686.86
88,05/26/1966,$5733.77
51,08/06/1922,$5223.91
06,10/28/2032,$2180.22
44,03/22/2025,$1950.36
16,03/11/2025,$9919.10
32,10/31/1994,$8037.03
64,10/19/2024,$8048.32
21,09/15/2036,$8146.44
30,06/05/2046,$450.74
56,02/25/1966,$1333.48
49,01/10/2060,$5265.20
63,12/23/1981,$3448.74
64,05/03/2005,$3926.20
14,01/16/1929,$4685.78
91,01/14/1995,$1069.79
16,04/03/1903,$547.21
77,10/25/1996,$3838.19
62,10/18/2028,$1649.08
55,07/03/1967,$5755.21
85,09/10/1953,$2615.27
40,12/09/2064,$6237.53
32,02/05/1910,$9337.20
79,11/05/1901,$5242.94
01,02/27/2001,$6482.30
87,05/01/1940,$3682.62
05,11/18/1975,$3419.08
45,06/19/1901,$6500.67
94,05/11/1922,$3092.83
23,04/08/2061,$6140.86
19,07/26/2031,$6484.12
71,05/20/2058,$5415.62
28,04/11/1908,$1426.99
05,06/01/2056,$5759.02
54,06/10/2048,$6990.20
05,09/03/2063,$292.57
69,01/20/1927,$5324.65
83,02/08/2066,$8206.08
25,05/15/1911,$7785.14
60,11/21/2051,$8045.11
28,06/28/1905,$7776.35
36,03/21/1968,$6057.72
57,12/11/1910,$3244.38
83,07/14/2061,$6795.10
61,03/31/1930,$9311.51
70,10/24/1992,$5755.54
06,08/29/1990,$991.62
98,07/22/2047,$1970.21
95,10/14/2025,$8856.28
46,08/19/1947,$3388.95
75,05/09/2016,$4417.22
36,04/07/1942,$6685.46
58,12/16/2055,$7691.81
59,09/08/2015,$9861.39
63,05/08/1980,$6302.84
22,10/14/1951,$3229.69
50,01/18/1962,$1980.50
24,02/21/1902,$1535.89
40,07/29/2021,$5943.60
24,08/28/2025,$140.32
93,12/16/1992,$5715.16
72,12/01/2034,$3285.42
60,04/25/2022,$6709.19
53,05/05/1930,$5308.29
28,03/16/2049,$8618.29
12,11/13/1940,$6445.67
95,12/03/1952,$2700.95
04,08/02/1916,$1642.81
05,04/14/1935,$6781.66
15,02/14/1985,$7012.29
33,07/30/1913,$5864.65
03,03/31/2043,$3957.81
14,09/02/1930,$4235.26
95,04/09/2064,$5768.76
18,02/22/2012,$3427.17
45,03/07/1919,$9650.21
54,10/24/1940,$1251.62
59,08/01/2025,$9254.01
28,06/09/2018,$1430.80
21,05/24/1906,$2701.70
41,08/30/1996,$1059.23
90,04/08/1943,$9172.27
28,11/10/1917,$1171.80
38,06/15/2005,$7711.11
94,12/17/1964,$7146.77
57,08/01/1903,$2940.22
35,05/08/2046,$5118.60
03,07/31/1973,$8802.57
21,10/20/1986,$6269.12
24,01/16/2044,$734.87
53,12/11/1977,$8652.40
77,01/18/1987,$3875.50
71,11/20/1930,$423.76
30,01/14/1931,$722.10
21,11/03/1965,$9924.81
14,05/10/1943,$6657.80
66,02/03/2050,$9793.55
82,02/18/2068,$338.32
13,10/02/1948,$3738.37
11,10/01/1901,$3788.09
14,08/07/2014,$7061.71
84,04/19/2002,$71.00
82,07/01/2031,$7643.47
79,11/08/1975,$2067.44
20,06/10/1923,$7774.95
98,11/19/2002,$5047.35
87,04/29/1938,$1683.43
28,06/19/1998,$7653.86
80,07/26/1923,$2171.75
53,05/19/2015,$5554.14
84,07/03/1910,$6407.37
02,01/09/1924,$2473.02
05,04/30/1955,$3141.66
33,03/28/1970,$6912.73
64,10/09/1913,$4293.83
21,03/08/1912,$4881.05
10,12/29/1918,$9013.02
62,07/17/2014,$6197.99
14,02/18/1942,$7603.38
98,01/12/2001,$2810.70
48,03/01/1960,$1425.07
66,03/25/1942,$981.16
84,04/17/1924,$7398.11
51,10/01/1922,$1373.47
85,01/22/2048,$4378.64
12,01/23/1982,$3971.89
63,08/13/2027,$1376.26
59,03/26/1988,$7870.49
52,07/15/1983,$5503.38
95,02/02/2056,$2803.11
70,01/10/2038,$6875.00
18,07/16/1966,$7933.01
61,02/19/2016,$2555.78
76,12/08/1960,$6757.91
37,12/02/1901,$48.02
81,01/13/1989,$6711.00
97,11/19/1970,$354.14
05,03/04/2062,$8756.10
80,12/05/1923,$6118.35
01,07/03/1901,$6239.01
14,07/10/1956,$7148.28
43,09/10/2070,$8832.55
36,01/19/1908,$7202.57
47,11/26/1970,$76.75
06,02/01/1977,$8967.89
22,05/26/1955,$7561.36
12,07/16/1972,$2519.73
30,09/10/1978,$6843.42
63,06/23/2014,$573.15
97,06/07/1927,$6169.42
26,08/21/1944,$3143.88
74,07/10/1921,$1331.27
16,08/25/1963,$4999.29
81,09/06/2064,$4531.74
51,10/09/1933,$4310.05
67,11/20/2046,$5440.61
23,11/15/1973,$7072.01
54,08/19/2058,$6633.88
82,08/27/2010,$5220.47
58,02/16/1942,$499.68
31,07/13/1944,$214.12
68,01/15/1951,$5252.81
07,10/10/2070,$5141.37
91,06/23/2021,$4078.93
68,05/24/2045,$2591.07
22,08/10/1975,$9285.25
50,05/23/1927,$893.08
02,02/10/1955,$8495.72
78,08/23/1991,$3144.31
84,05/22/2011,$8702.94
50,01/18/2064,$4711.62
33,08/03/2058,$2179.77
80,10/08/1922,$1733.93
10,06/22/2011,$378.23
54,05/01/1906,$6170.92
24,10/17/1952,$9494.36
45,03/12/2031,$3403.46
81,11/08/1972,$5799.24
55,11/17/1994,$7808.71
73,10/15/2009,$9744.08
15,06/13/2032,$9078.90
66,03/02/1915,$5245.57
78,10/05/2045,$6397.60
34,09/09/2050,$8188.43
53,02/06/1966,$1011.19
21,12/19/2026,$3151.68
14,04/03/1913,$3761.26
51,09/06/1910,$5524.23
80,08/01/1976,$6769.52
90,01/01/1962,$8511.51
82,09/12/2049,$7021.51
95,10/02/1983,$7253.50
26,07/27/2033,$3193.54
58,03/07/1985,$7590.15
43,11/27/1999,$5473.69
35,09/24/1986,$8739.42
88,06/20/1988,$2773.46
73,04/26/2060,$9535.69
45,06/26/1919,$8466.86
42,06/05/1960,$1708.88
92,09/23/2026,$7784.81
03,01/21/2042,$1534.13
94,01/13/2026,$7669.06
07,05/05/2000,$9673.95
71,10/15/1908,$320.34
71,07/24/2010,$4073.45
84,05/09/2043,$608.52
11,09/24/2059,$4818.15
62,07/08/2033,$4577.40
06,06/18/1981,$410.91
79,06/16/2067,$362.04
48,02/07/1962,$6466.57
97,03/13/2055,$9046.52
96,10/05/1909,$9955.27
79,04/19/1991,$6630.06
78,09/02/2063,$8856.33
96,06/25/1925,$9591.53
98,12/29/1984,$8513.73
81,05/30/1929,$943.96
91,06/09/1908,$3987.30
49,12/16/1960,$8553.85
70,01/07/2042,$1199.51
02,06/29/2055,$513.58
55,02/01/2067,$9574.29
61,11/13/1989,$9774.07
72,10/14/2042,$7992.45
39,05/04/2005,$8638.17
46,11/19/2040,$8131.76
31,05/14/1930,$1487.59
86,02/12/2009,$1312.07
80,05/18/1996,$5731.70
55,11/23/1948,$5378.96
69,10/30/2008,$8839.08
09,07/08/1984,$8573.48
19,04/01/1951,$1291.28
41,05/05/2020,$2585.62
16,09/07/2050,$74.35
02,03/21/1951,$4437.84
24,08/01/2063,$992.01
05,04/02/2053,$149.30
59,09/23/1901,$4952.50
34,02/11/2069,$6382.03
84,02/14/2053,$673.82
21,10/12/1992,$9092.39
83,11/04/1987,$2670.57
24,05/08/2062,$2948.86
69,04/30/1986,$5000.04
79,08/12/1923,$3680.46
82,06/11/1923,$2426.16
21,11/11/2012,$2821.37
28,11/18/1973,$6026.03
84,04/02/2054,$7968.02
28,11/11/1976,$6270.36
00,06/09/1996,$3150.88
63,06/06/2012,$8913.41
34,03/10/2016,$4000.81
96,04/05/1989,$859.21
62,09/14/1994,$4870.06
67,02/08/1970,$3600.65
46,04/22/1959,$3501.91
08,09/27/1955,$7025.64
48,02/10/1933,$837.76
23,01/05/1942,$8293.92
49,10/07/1981,$3248.16
44,08/13/2002,$2786.82
05,06/10/2013,$1636.27
04,03/23/1911,$8824.79
88,03/18/2042,$3443.70
59,05/26/1979,$7930.97
63,06/28/2054,$7852.87
25,11/06/1988,$1905.29
81,06/17/2036,$6737.47
13,08/24/1905,$4068.68
26,08/17/2061,$3567.89
97,05/16/2017,$7158.54
58,01/04/1989,$3239.49
27,06/30/2064,$7467.00
92,11/11/1946,$7952.89
13,01/07/2051,$7236.55
74,12/15/2044,$3691.02
32,04/14/2044,$1196.17
84,11/25/2047,$7881.86
09,06/21/1922,$6837.73
49,03/01/1911,$3745.74
75,06/05/2050,$6211.40
97,06/03/2043,$239.96
52,05/20/1930,$2003.99
48,04/03/1972,$2756.94
75,09/21/1974,$2716.18
95,09/17/2063,$189.74
43,12/30/2045,$2324.69
76,08/15/2001,$3388.46
43,12/21/2056,$2545.78
66,10/14/2007,$8509.96
20,10/09/1943,$3893.04
38,06/08/1989,$2975.24
61,08/15/1904,$739.59
13,04/07/1982,$2305.66
94,03/23/1981,$7363.91
04,10/27/2048,$759.80
74,07/22/2023,$2370.38
50,04/01/1948,$6790.30
61,05/26/2046,$3964.81
67,12/29/1904,$6943.97
69,07/12/1967,$8266.82
91,02/05/1904,$434.83
10,04/11/1971,$5083.17
63,02/18/1906,$9652.44
46,11/16/2068,$7717.43
11,01/30/2019,$1965.82
54,10/06/1986,$441.79
07,03/18/1957,$9602.27
52,03/05/2007,$2464.96
28,06/18/1918,$2230.49
29,10/13/1918,$8722.59
69,04/16/2007,$2766.81
38,11/06/2013,$5445.67
17,12/01/1921,$4329.78
66,08/12/2007,$2484.84
83,02/12/2063,$1363.80
24,03/26/1938,$4743.78
15,12/23/2064,$170.47
02,02/09/2065,$2158.55
06,02/26/1957,$6835.02
73,03/08/2052,$1220.73
45,09/15/1945,$3716.83
60,10/04/1928,$4322.19
27,04/07/1959,$5339.99
38,10/31/2032,$9331.51
10,01/20/1986,$8265.94
46,05/13/1935,$7798.83
95,04/29/1996,$8044.12
28,12/07/2045,$7983.76
83,09/12/2056,$9673.29
55,08/05/2064,$8523.27
55,11/25/2043,$2011.26
59,01/29/1929,$2928.85
05,11/07/2064,$6062.02
75,03/26/1944,$2474.12
38,07/31/1998,$8590.98
63,02/23/2012,$2769.88
47,12/07/2012,$4967.75
55,07/25/1990,$1064.58
27,05/29/2013,$6985.92
28,05/25/2004,$3446.33
98,02/05/1909,$4101.98
37,12/24/1906,$7565.26
23,03/31/1957,$978.05
96,08/10/2018,$1886.48
90,03/04/2025,$5447.38
41,06/04/2069,$4487.78
89,05/17/1960,$5888.95
43,09/09/1981,$8716.48
53,10/26/1921,$5137.24
75,02/06/1918,$3395.44
07,04/15/1904,$8382.85
04,02/02/1907,$6051.01
83,12/14/1973,$7131.16
00,12/17/2028,$7509.29
10,05/29/1936,$2354.51
28,07/02/1974,$9743.36
39,04/16/1931,$2930.94
40,01/09/2052,$4415.14
84,06/08/2062,$9774.23
60,01/27/2020,$2534.95
02,01/16/1927,$3667.18
96,09/09/1978,$691.78
37,02/11/2055,$1380.06
28,03/20/2058,$2125.23
90,11/06/1968,$3301.87
09,12/06/1902,$2261.28
57,01/01/2004,$295.45
29,10/22/2005,$5270.48
35,08/06/1945,$8736.99
87,08/22/1921,$5965.72
29,08/20/2045,$5744.13
04,10/22/2013,$96.97
06,08/30/1961,$3585.02
17,08/04/1987,$3072.12
68,06/18/1954,$5602.86
48,04/02/1983,$277.11
26,04/03/1999,$1239.70
81,10/28/2043,$4555.13
02,11/22/1968,$2553.36
68,07/15/2034,$2004.94
90,08/07/1954,$8637.51
71,02/13/2069,$4180.24
96,10/08/1975,$4710.51
57,10/13/2032,$9663.34
44,05/26/2045,$3625.30
72,02/08/1967,$9623.65
86,01/07/2067,$8671.73
84,12/16/1949,$8492.80
98,04/13/2042,$3664.34
81,06/02/1965,$1346.93
57,11/19/2047,$5679.96
47,08/03/2034,$6945.96
56,04/04/2053,$5587.33
16,12/04/1997,$1818.64
82,07/05/1924,$7922.69
90,01/10/1962,$2660.10
22,02/09/1959,$1856.08
14,01/21/2040,$5360.77
28,10/24/2061,$6810.16
67,11/28/2028,$7635.47
04,12/09/1992,$7289.15
34,02/10/2062,$9408.82
61,06/02/1908,$7098.27
42,09/01/1915,$3225.00
53,07/01/1919,$4076.41
82,08/24/1901,$1236.20
49,11/06/1947,$7789.67
78,04/12/1971,$1567.17
82,08/23/1959,$852.48
60,07/31/2027,$6629.19
88,02/22/1921,$2313.64
40,04/24/1981,$8238.58
65,06/02/2040,$8789.47
44,09/20/1907,$3609.20
51,12/18/1919,$3851.15
11,03/04/1964,$8207.97
57,07/28/1903,$8764.72
31,06/28/2062,$6997.03
22,09/14/1951,$2037.40
50,11/09/2061,$6963.36
95,06/05/1968,$6881.54
63,04/01/2024,$2755.79
65,11/01/2011,$2568.56
52,04/20/2010,$2451.77
62,02/14/1902,$9233.30
17,08/23/1916,$5633.46
46,10/08/1987,$654.24
40,02/26/1912,$5604.27
99,02/01/2002,$8467.19
88,08/05/1904,$1418.83
81,06/16/2036,$2314.24
89,10/13/2053,$9878.74
99,08/18/2013,$1000.95
54,03/24/2014,$8186.56
10,05/14/2031,$2004.20
66,12/09/1974,$9583.38
18,07/27/1972,$1510.24
80,07/10/1965,$4410.18
60,05/20/1910,$5229.11
69,08/01/1907,$8078.34
05,12/02/1971,$7029.90
02,09/14/1965,$4831.53
30,05/08/2015,$3229.97
50,08/09/2068,$5245.91
87,04/20/2006,$6810.48
28,03/09/1974,$7118.80
08,04/20/2038,$8482.82
28,09/15/2063,$7727.30
12,01/26/2018,$4009.72
98,01/06/1933,$7723.67
20,09/19/2039,$1013.96
84,06/19/2038,$6660.46
79,02/17/1967,$7540.64
35,12/02/2047,$3400.52
32,08/17/1907,$2367.38
82,05/17/1947,$2749.95
30,07/29/1982,$5026.27
97,01/28/1999,$2447.95
43,08/24/2015,$7783.55
52,01/23/2064,$922.44
51,03/10/1975,$47.79
65,10/26/2027,$803.39
90,04/08/2057,$8147.09
43,05/01/2042,$1159.56
28,05/02/2039,$5554.26
90,12/26/2042,$6676.13
46,05/19/2057,$9074.51
43,07/06/1906,$5285.45
46,10/22/2068,$7242.24
96,07/02/1930,$9958.78
21,11/06/1957,$1388.08
45,08/22/2008,$8492.34
20,06/03/2050,$4562.22
51,02/19/1987,$6041.17
09,09/05/1957,$3261.81
98,08/12/2054,$8669.82
90,04/16/1983,$3433.24
74,07/02/2023,$3845.59
32,04/07/2038,$2182.22
22,01/20/2015,$3365.30
73,05/19/2044,$5828.32
95,05/11/2055,$7456.97
17,11/13/1936,$6114.24
45,11/24/1960,$4342.55
42,07/05/1985,$5789.14
11,05/08/1989,$5049.11
26,11/06/1990,$102.07
64,07/21/1960,$7647.11
35,07/01/1991,$9004.52
89,09/28/2020,$9760.40
05,05/12/2004,$3039.83
23,03/02/1902,$6232.52
71,07/28/1902,$9205.72
05,10/16/2064,$1734.01
24,09/24/2002,$8219.28
00,09/27/1912,$9154.04
36,10/20/2020,$6229.43
39,10/21/1994,$5252.55
95,07/21/1951,$5358.25
79,07/11/1980,$8506.28
62,04/27/2003,$2487.15
38,01/12/1982,$5520.32
05,10/20/1970,$1728.48
21,02/08/2065,$5974.82
39,08/26/1905,$8679.66
91,03/28/2051,$3329.96
18,02/14/1963,$4713.82
95,08/24/1969,$502.52
95,08/06/1972,$2645.80
03,01/01/1996,$8082.80
30,01/08/2052,$9409.30
62,06/24/2015,$5316.97
93,01/15/2021,$2239.49
02,06/30/2033,$4314.50
09,08/22/1918,$2927.27
92,09/29/2006,$950.17
52,09/05/1975,$3389.42
41,04/22/1900,$4535.31
30,10/09/2002,$1721.73
74,12/05/1932,$188.70
66,10/06/2065,$4472.35
69,09/09/2060,$3825.79
68,04/04/1949,$4645.42
64,11/07/2030,$6840.64
41,05/14/2027,$3506.29
84,07/17/2023,$5294.66
01,04/01/1920,$8029.78
74,09/01/1977,$6764.95
81,06/16/1941,$4108.20
91,09/04/1908,$4667.31
29,06/28/2025,$8271.68
84,10/07/2068,$4900.86
74,04/12/1901,$1486.06
45,06/02/1936,$5109.54
40,07/05/2056,$5675.52
41,07/17/1998,$3161.48
88,10/26/1900,$4334.45
85,05/06/2006,$167.05
26,07/01/2027,$1342.16
04,03/07/1971,$656.31
20,01/22/2010,$1645.05
04,11/02/1935,$6580.39
19,09/27/2044,$5544.94
63,11/02/2069,$5900.61
07,11/03/1958,$8194.65
91,09/14/1939,$532.05
56,05/21/2023,$9171.24
01,07/01/1990,$7133.20
41,05/06/1993,$5454.63
94,09/24/1913,$541.84
53,10/21/1910,$4627.43
07,04/19/1988,$2870.09
65,11/04/1933,$9711.81
70,04/03/2060,$1348.22
70,02/02/2064,$9629.53
76,02/04/1940,$5749.70
40,06/06/1907,$7714.88
63,02/09/2026,$8809.19
05,03/12/2034,$1714.76
82,02/15/1937,$2950.66
06,03/10/2047,$2918.74
81,10/11/1989,$1670.54
95,04/23/2028,$3627.37
99,04/02/1959,$2202.08
93,01/01/1984,$6581.21
35,05/04/1946,$7093.73
13,10/22/2060,$6370.65
97,08/21/1905,$8565.93
99,02/13/2003,$8640.59
28,06/11/2068,$4595.01
27,10/20/2065,$1391.38
72,02/18/2064,$3444.09
36,01/21/2059,$1379.40
73,05/05/2059,$4772.72
30,03/04/2034,$1644.45
74,01/05/2068,$2617.24
03,06/16/1989,$1159.12
45,07/15/1906,$4932.05
43,06/01/1993,$9248.40
05,11/27/2015,$2120.53
71,01/29/1963,$2266.58
23,06/02/2004,$7402.69
75,11/21/1945,$6366.59
32,11/06/1924,$7885.89
83,06/26/2065,$8602.78
64,04/10/1902,$3744.80
62,02/28/1909,$2784.59
13,02/19/1958,$2384.00
87,01/05/2022,$3019.23
67,07/16/1987,$7816.98
93,01/04/1980,$5943.21
65,11/21/1974,$8845.55
93,01/14/2007,$604.08
71,04/02/1941,$760.50
42,08/20/1967,$8715.45
91,09/28/2032,$7171.92
32,03/23/2004,$8020.10
20,01/10/2062,$7258.38
58,03/28/1935,$4420.46
40,08/06/1909,$6860.92
15,01/22/2027,$6833.69
68,04/26/2014,$4043.34
83,04/17/1910,$9625.14
57,12/14/1991,$2799.85
98,03/10/2020,$2270.27
66,12/06/1926,$9250.15
63,04/11/1997,$4736.26
07,04/13/2037,$952.04
43,08/15/2006,$1023.24
38,03/26/2020,$6958.19
83,06/08/2050,$781.40
84,01/25/1953,$365.85
72,10/16/1948,$3261.15
41,09/14/2044,$7965.76
41,06/17/1944,$1140.39
39,03/29/2045,$5543.81
84,03/01/2068,$4345.46
48,05/30/1983,$4296.13
71,04/04/1939,$4257.70
52,05/03/1982,$264.70
32,01/28/1952,$3241.36
64,02/27/1986,$1912.91
53,04/22/2067,$8714.50
92,01/09/2055,$2453.98
58,11/19/2068,$4782.80
48,09/03/2010,$1544.52
66,09/09/1961,$1287.45
56,03/22/2065,$4490.15
22,07/28/1967,$2574.57
70,10/07/1940,$3834.80
80,06/30/1989,$6316.31
10,06/30/2057,$6545.75
30,08/21/2065,$9992.01
95,02/01/2041,$8235.08
86,09/26/1927,$4813.92
32,02/04/1904,$4044.95
39,02/22/2056,$1245.35
80,12/06/2049,$7972.33
97,11/10/2051,$345.07
46,05/07/2026,$395.54
76,03/18/2045,$3275.35
55,07/29/1931,$4803.05
07,10/23/1990,$3824.49
28,06/03/2062,$7886.27
73,03/19/1973,$6519.93
66,05/19/1968,$5941.84
24,06/03/2042,$9059.61
07,10/30/1971,$8127.67
44,05/05/2042,$110.88
79,05/03/1986,$9754.31
50,09/21/2035,$5128.74
78,03/04/1960,$4148.16
94,05/02/1915,$8334.97
76,04/01/1940,$7751.10
98,03/11/1961,$7900.06
79,05/11/1926,$7406.43
78,12/09/1914,$613.77
66,09/13/2053,$9941.19
40,06/01/1991,$7726.37
63,08/22/2039,$1319.18
71,03/23/2031,$6181.55
24,01/06/1983,$3731.97
39,09/23/1923,$73.53
03,10/25/1990,$3410.34
56,10/17/1946,$5329.04
19,07/10/2010,$8005.70
20,01/28/1929,$7793.12
57,05/08/1997,$99.45
76,06/13/2017,$3882.31
96,10/10/1900,$4542.83
33,05/21/2002,$728.65
26,08/16/1966,$9927.56
38,06/18/1911,$4159.55
37,05/24/2005,$2916.50
